COD MOVIMENTO;COD PRODUTO;DATA;ID LOJA;ESTOQUE;TIPO;;;;
4019;3;04/04/2021;Loja_MG;2;Entrada;;;;
4028;22;04/04/2021;Loja_MG;-1;Saída;;;;
4029;13;04/04/2021;Loja_MG;-5;Saída;;;;
4032;3;04/04/2021;Loja_MG;2;Entrada;;;;
4037;27;04/04/2021;Loja_MG;2;Entrada;;;;
4047;27;04/04/2021;Loja_MG;-2;Saída;;;;
4048;9;04/04/2021;Loja_MG;5;Entrada;;;;
4049;14;04/04/2021;Loja_MG;3;Entrada;;;;
4054;14;04/04/2021;Loja_MG;-1;Saída;;;;
4057;12;04/04/2021;Loja_MG;4;Entrada;;;;
4059;3;05/04/2021;Loja_MG;-1;Saída;;;;
4060;19;05/04/2021;Loja_MG;2;Entrada;;;;
4075;3;05/04/2021;Loja_MG;-2;Saída;;;;
4076;31;05/04/2021;Loja_MG;-1;Saída;;;;
4082;19;05/04/2021;Loja_MG;-1;Saída;;;;
4083;32;05/04/2021;Loja_MG;2;Entrada;;;;
4088;25;05/04/2021;Loja_MG;2;Entrada;;;;
4090;8;05/04/2021;Loja_MG;5;Entrada;;;;
4092;28;05/04/2021;Loja_MG;2;Entrada;;;;
4094;20;05/04/2021;Loja_MG;-4;Saída;;;;
4096;11;05/04/2021;Loja_MG;-1;Saída;;;;
4097;11;05/04/2021;Loja_MG;2;Entrada;;;;
4098;31;05/04/2021;Loja_MG;2;Entrada;;;;
4099;4;05/04/2021;Loja_MG;3;Entrada;;;;
4100;7;05/04/2021;Loja_MG;3;Entrada;;;;
4101;20;05/04/2021;Loja_MG;4;Entrada;;;;
4104;5;06/04/2021;Loja_MG;-3;Saída;;;;
4106;17;06/04/2021;Loja_MG;-2;Saída;;;;
4109;23;06/04/2021;Loja_MG;-1;Saída;;;;
4110;11;06/04/2021;Loja_MG;-5;Saída;;;;
4114;30;06/04/2021;Loja_MG;-2;Saída;;;;
4116;11;06/04/2021;Loja_MG;5;Devolução;;;;
4118;25;06/04/2021;Loja_MG;7;Entrada;;;;
4120;5;06/04/2021;Loja_MG;3;Entrada;;;;
4125;10;06/04/2021;Loja_MG;-1;Saída;;;;
4128;32;06/04/2021;Loja_MG;2;Entrada;;;;
4131;27;06/04/2021;Loja_MG;-3;Saída;;;;
4135;13;06/04/2021;Loja_MG;3;Entrada;;;;
4137;27;07/04/2021;Loja_MG;-2;Saída;;;;
4139;11;07/04/2021;Loja_MG;2;Entrada;;;;
4146;11;07/04/2021;Loja_MG;2;Entrada;;;;
4150;18;07/04/2021;Loja_MG;-3;Saída;;;;
4154;22;07/04/2021;Loja_MG;2;Entrada;;;;
4163;3;07/04/2021;Loja_MG;-2;Saída;;;;
4168;28;07/04/2021;Loja_MG;-3;Saída;;;;
4171;11;07/04/2021;Loja_MG;-2;Saída;;;;
4172;26;07/04/2021;Loja_MG;7;Entrada;;;;
4173;31;08/04/2021;Loja_MG;2;Entrada;;;;
4178;1;08/04/2021;Loja_MG;2;Entrada;;;;
4186;24;08/04/2021;Loja_MG;-5;Saída;;;;
4189;11;08/04/2021;Loja_MG;-2;Saída;;;;
4190;4;08/04/2021;Loja_MG;3;Entrada;;;;
4192;20;08/04/2021;Loja_MG;3;Entrada;;;;
4195;2;08/04/2021;Loja_MG;5;Entrada;;;;
4199;28;08/04/2021;Loja_MG;3;Entrada;;;;
4201;11;08/04/2021;Loja_MG;2;Entrada;;;;
4205;23;08/04/2021;Loja_MG;-2;Saída;;;;
4207;10;08/04/2021;Loja_MG;-3;Saída;;;;
4209;26;08/04/2021;Loja_MG;-1;Saída;;;;
4213;26;08/04/2021;Loja_MG;3;Devolução;;;;
4217;12;08/04/2021;Loja_MG;4;Entrada;;;;
4218;1;08/04/2021;Loja_MG;2;Entrada;;;;
4219;26;08/04/2021;Loja_MG;2;Entrada;;;;
4226;4;09/04/2021;Loja_MG;2;Entrada;;;;
4227;28;09/04/2021;Loja_MG;2;Entrada;;;;
4228;24;09/04/2021;Loja_MG;-2;Saída;;;;
4232;3;09/04/2021;Loja_MG;3;Entrada;;;;
4234;20;09/04/2021;Loja_MG;5;Entrada;;;;
4238;26;09/04/2021;Loja_MG;2;Entrada;;;;
4239;24;09/04/2021;Loja_MG;3;Entrada;;;;
4243;19;09/04/2021;Loja_MG;5;Entrada;;;;
4246;27;09/04/2021;Loja_MG;2;Entrada;;;;
4247;21;09/04/2021;Loja_MG;6;Entrada;;;;
4248;24;09/04/2021;Loja_MG;7;Entrada;;;;
4249;27;09/04/2021;Loja_MG;-2;Saída;;;;
4254;14;09/04/2021;Loja_MG;-1;Saída;;;;
4255;11;09/04/2021;Loja_MG;-4;Saída;;;;
4262;21;09/04/2021;Loja_MG;3;Entrada;;;;
4263;14;09/04/2021;Loja_MG;2;Entrada;;;;
4264;5;09/04/2021;Loja_MG;3;Entrada;;;;
4266;21;10/04/2021;Loja_MG;4;Entrada;;;;
4267;8;10/04/2021;Loja_MG;-3;Saída;;;;
4268;29;10/04/2021;Loja_MG;2;Entrada;;;;
4271;19;10/04/2021;Loja_MG;-1;Saída;;;;
4274;14;10/04/2021;Loja_MG;5;Entrada;;;;
4282;9;10/04/2021;Loja_MG;2;Entrada;;;;
4290;30;10/04/2021;Loja_MG;-3;Saída;;;;
4296;25;10/04/2021;Loja_MG;2;Devolução;;;;
4303;1;11/04/2021;Loja_MG;-1;Saída;;;;
4306;14;11/04/2021;Loja_MG;2;Entrada;;;;
4308;20;11/04/2021;Loja_MG;3;Entrada;;;;
4309;12;11/04/2021;Loja_MG;3;Entrada;;;;
4314;1;11/04/2021;Loja_MG;-1;Saída;;;;
4315;2;11/04/2021;Loja_MG;2;Entrada;;;;
4319;21;11/04/2021;Loja_MG;-1;Saída;;;;
4320;26;11/04/2021;Loja_MG;-6;Saída;;;;
4325;25;11/04/2021;Loja_MG;3;Entrada;;;;
4326;21;11/04/2021;Loja_MG;-3;Saída;;;;
4328;10;11/04/2021;Loja_MG;-3;Saída;;;;
4334;6;11/04/2021;Loja_MG;2;Entrada;;;;
4339;26;12/04/2021;Loja_MG;-3;Saída;;;;
4340;22;12/04/2021;Loja_MG;2;Devolução;;;;
4341;2;12/04/2021;Loja_MG;2;Entrada;;;;
4343;18;12/04/2021;Loja_MG;3;Entrada;;;;
4348;20;12/04/2021;Loja_MG;4;Entrada;;;;
4355;4;12/04/2021;Loja_MG;-1;Saída;;;;
4360;21;12/04/2021;Loja_MG;-3;Saída;;;;
4362;11;12/04/2021;Loja_MG;3;Entrada;;;;
4364;32;12/04/2021;Loja_MG;-1;Saída;;;;
4371;9;12/04/2021;Loja_MG;3;Entrada;;;;
4373;30;13/04/2021;Loja_MG;-2;Saída;;;;
4378;14;13/04/2021;Loja_MG;7;Entrada;;;;
4384;2;13/04/2021;Loja_MG;4;Entrada;;;;
4390;14;13/04/2021;Loja_MG;-1;Saída;;;;
4391;26;13/04/2021;Loja_MG;-1;Saída;;;;
4395;16;13/04/2021;Loja_MG;-1;Saída;;;;
4396;30;13/04/2021;Loja_MG;2;Entrada;;;;
4398;15;13/04/2021;Loja_MG;-2;Saída;;;;
4399;6;13/04/2021;Loja_MG;-6;Saída;;;;
4400;8;13/04/2021;Loja_MG;2;Devolução;;;;
4407;20;13/04/2021;Loja_MG;5;Entrada;;;;
4408;29;13/04/2021;Loja_MG;4;Entrada;;;;
4414;27;13/04/2021;Loja_MG;2;Entrada;;;;
4415;31;13/04/2021;Loja_MG;2;Devolução;;;;
4419;1;14/04/2021;Loja_MG;-1;Saída;;;;
4421;28;14/04/2021;Loja_MG;3;Entrada;;;;
4422;4;14/04/2021;Loja_MG;3;Entrada;;;;
4426;21;14/04/2021;Loja_MG;2;Entrada;;;;
4427;22;14/04/2021;Loja_MG;-1;Saída;;;;
4430;11;14/04/2021;Loja_MG;3;Entrada;;;;
4433;7;14/04/2021;Loja_MG;2;Entrada;;;;
4440;1;14/04/2021;Loja_MG;-1;Saída;;;;
4443;18;14/04/2021;Loja_MG;3;Entrada;;;;
4446;32;14/04/2021;Loja_MG;-1;Saída;;;;
4448;13;14/04/2021;Loja_MG;8;Entrada;;;;
4451;14;14/04/2021;Loja_MG;-1;Saída;;;;
4452;16;14/04/2021;Loja_MG;2;Entrada;;;;
4454;5;14/04/2021;Loja_MG;7;Entrada;;;;
4457;13;14/04/2021;Loja_MG;6;Devolução;;;;
4460;24;14/04/2021;Loja_MG;-3;Saída;;;;
4462;1;15/04/2021;Loja_MG;2;Entrada;;;;
4463;5;15/04/2021;Loja_MG;2;Entrada;;;;
4466;4;15/04/2021;Loja_MG;2;Entrada;;;;
4475;5;15/04/2021;Loja_MG;3;Entrada;;;;
4481;26;15/04/2021;Loja_MG;3;Entrada;;;;
4485;18;15/04/2021;Loja_MG;2;Entrada;;;;
4486;21;15/04/2021;Loja_MG;5;Entrada;;;;
4493;24;15/04/2021;Loja_MG;3;Devolução;;;;
4494;14;15/04/2021;Loja_MG;-5;Saída;;;;
4497;24;15/04/2021;Loja_MG;-1;Saída;;;;
4499;9;15/04/2021;Loja_MG;3;Entrada;;;;
4507;27;16/04/2021;Loja_MG;-2;Saída;;;;
4511;18;16/04/2021;Loja_MG;3;Entrada;;;;
4515;28;16/04/2021;Loja_MG;3;Devolução;;;;
4517;28;16/04/2021;Loja_MG;-1;Saída;;;;
4519;12;16/04/2021;Loja_MG;5;Entrada;;;;
4523;25;16/04/2021;Loja_MG;-4;Saída;;;;
4525;18;16/04/2021;Loja_MG;3;Entrada;;;;
4538;11;16/04/2021;Loja_MG;2;Entrada;;;;
4540;5;16/04/2021;Loja_MG;4;Entrada;;;;
4541;28;16/04/2021;Loja_MG;5;Entrada;;;;
4548;24;17/04/2021;Loja_MG;6;Entrada;;;;
4549;26;17/04/2021;Loja_MG;2;Entrada;;;;
4550;13;17/04/2021;Loja_MG;3;Entrada;;;;
4551;32;17/04/2021;Loja_MG;2;Entrada;;;;
4560;13;17/04/2021;Loja_MG;4;Entrada;;;;
4563;32;17/04/2021;Loja_MG;3;Entrada;;;;
4565;8;17/04/2021;Loja_MG;5;Entrada;;;;
4575;4;17/04/2021;Loja_MG;-3;Saída;;;;
4578;15;17/04/2021;Loja_MG;2;Entrada;;;;
4582;18;17/04/2021;Loja_MG;-4;Saída;;;;
4583;26;17/04/2021;Loja_MG;2;Entrada;;;;
4584;2;18/04/2021;Loja_MG;2;Entrada;;;;
4587;32;18/04/2021;Loja_MG;5;Entrada;;;;
4590;30;18/04/2021;Loja_MG;2;Entrada;;;;
4591;8;18/04/2021;Loja_MG;5;Entrada;;;;
4592;5;18/04/2021;Loja_MG;-2;Saída;;;;
4596;7;18/04/2021;Loja_MG;2;Entrada;;;;
4602;27;18/04/2021;Loja_MG;-4;Saída;;;;
4604;10;18/04/2021;Loja_MG;5;Entrada;;;;
4610;5;18/04/2021;Loja_MG;-4;Saída;;;;
4617;9;18/04/2021;Loja_MG;-3;Saída;;;;
4630;30;19/04/2021;Loja_MG;3;Entrada;;;;
4632;23;19/04/2021;Loja_MG;3;Entrada;;;;
4637;27;19/04/2021;Loja_MG;2;Entrada;;;;
4643;12;19/04/2021;Loja_MG;2;Entrada;;;;
4644;20;19/04/2021;Loja_MG;3;Entrada;;;;
4651;24;19/04/2021;Loja_MG;2;Entrada;;;;
4657;8;20/04/2021;Loja_MG;-3;Saída;;;;
4662;5;20/04/2021;Loja_MG;2;Entrada;;;;
4665;4;20/04/2021;Loja_MG;3;Entrada;;;;
4674;25;20/04/2021;Loja_MG;3;Entrada;;;;
4677;20;20/04/2021;Loja_MG;2;Entrada;;;;
4681;30;20/04/2021;Loja_MG;-1;Saída;;;;
4687;10;20/04/2021;Loja_MG;6;Entrada;;;;
4688;20;20/04/2021;Loja_MG;-1;Saída;;;;
4690;16;20/04/2021;Loja_MG;2;Entrada;;;;
4692;12;20/04/2021;Loja_MG;-1;Saída;;;;
4698;7;21/04/2021;Loja_MG;2;Entrada;;;;
4700;21;21/04/2021;Loja_MG;-2;Saída;;;;
4702;7;21/04/2021;Loja_MG;3;Entrada;;;;
4704;23;21/04/2021;Loja_MG;-3;Saída;;;;
4705;23;21/04/2021;Loja_MG;3;Entrada;;;;
4711;12;21/04/2021;Loja_MG;-1;Saída;;;;
4716;31;21/04/2021;Loja_MG;2;Entrada;;;;
4717;13;21/04/2021;Loja_MG;-3;Saída;;;;
4718;20;21/04/2021;Loja_MG;-5;Saída;;;;
4719;29;21/04/2021;Loja_MG;3;Entrada;;;;
4720;19;21/04/2021;Loja_MG;-4;Saída;;;;
4721;23;21/04/2021;Loja_MG;-4;Saída;;;;
4730;10;21/04/2021;Loja_MG;2;Entrada;;;;
4737;20;22/04/2021;Loja_MG;-3;Saída;;;;
4739;29;22/04/2021;Loja_MG;2;Entrada;;;;
4740;32;22/04/2021;Loja_MG;-1;Saída;;;;
4741;15;22/04/2021;Loja_MG;2;Entrada;;;;
4742;8;22/04/2021;Loja_MG;2;Entrada;;;;
4744;18;22/04/2021;Loja_MG;-2;Saída;;;;
4749;20;22/04/2021;Loja_MG;-4;Saída;;;;
4752;20;22/04/2021;Loja_MG;2;Devolução;;;;
4756;28;22/04/2021;Loja_MG;2;Entrada;;;;
4760;21;22/04/2021;Loja_MG;2;Entrada;;;;
4762;25;22/04/2021;Loja_MG;2;Entrada;;;;
4764;24;22/04/2021;Loja_MG;-2;Saída;;;;
4765;11;22/04/2021;Loja_MG;5;Entrada;;;;
4766;9;22/04/2021;Loja_MG;-1;Saída;;;;
4771;31;23/04/2021;Loja_MG;2;Entrada;;;;
4772;23;23/04/2021;Loja_MG;-1;Saída;;;;
4783;5;23/04/2021;Loja_MG;2;Entrada;;;;
4784;10;23/04/2021;Loja_MG;3;Entrada;;;;
4786;13;23/04/2021;Loja_MG;2;Entrada;;;;
4787;10;23/04/2021;Loja_MG;-2;Saída;;;;
4789;23;23/04/2021;Loja_MG;-1;Saída;;;;
4792;26;23/04/2021;Loja_MG;2;Entrada;;;;
4799;7;23/04/2021;Loja_MG;3;Entrada;;;;
4800;20;23/04/2021;Loja_MG;5;Entrada;;;;
4801;25;23/04/2021;Loja_MG;3;Devolução;;;;
4804;29;23/04/2021;Loja_MG;2;Entrada;;;;
4809;16;23/04/2021;Loja_MG;2;Entrada;;;;
4812;29;23/04/2021;Loja_MG;2;Entrada;;;;
4816;6;23/04/2021;Loja_MG;2;Entrada;;;;
4821;13;23/04/2021;Loja_MG;3;Entrada;;;;
4823;27;24/04/2021;Loja_MG;-2;Saída;;;;
4826;3;24/04/2021;Loja_MG;-1;Saída;;;;
4833;22;24/04/2021;Loja_MG;-2;Saída;;;;
4837;28;24/04/2021;Loja_MG;2;Entrada;;;;
4843;18;24/04/2021;Loja_MG;-3;Saída;;;;
4849;5;24/04/2021;Loja_MG;5;Entrada;;;;
4851;21;24/04/2021;Loja_MG;3;Entrada;;;;
4853;12;24/04/2021;Loja_MG;2;Entrada;;;;
4863;5;25/04/2021;Loja_MG;-1;Saída;;;;
4865;5;25/04/2021;Loja_MG;2;Entrada;;;;
4871;1;25/04/2021;Loja_MG;2;Entrada;;;;
4872;23;25/04/2021;Loja_MG;3;Entrada;;;;
4879;32;25/04/2021;Loja_MG;-2;Saída;;;;
4882;11;25/04/2021;Loja_MG;-1;Saída;;;;
4889;13;25/04/2021;Loja_MG;2;Entrada;;;;
4892;14;25/04/2021;Loja_MG;-2;Saída;;;;
4893;3;25/04/2021;Loja_MG;-1;Saída;;;;
4894;12;25/04/2021;Loja_MG;-1;Saída;;;;
4901;21;25/04/2021;Loja_MG;5;Entrada;;;;
4903;23;25/04/2021;Loja_MG;-1;Saída;;;;
4906;24;25/04/2021;Loja_MG;2;Entrada;;;;
4907;31;25/04/2021;Loja_MG;4;Entrada;;;;
4910;24;25/04/2021;Loja_MG;3;Entrada;;;;
4914;32;25/04/2021;Loja_MG;3;Entrada;;;;
4915;28;26/04/2021;Loja_MG;3;Entrada;;;;
4916;7;26/04/2021;Loja_MG;-1;Saída;;;;
4923;29;26/04/2021;Loja_MG;2;Devolução;;;;
4924;28;26/04/2021;Loja_MG;2;Entrada;;;;
4927;29;26/04/2021;Loja_MG;-1;Saída;;;;
4928;19;26/04/2021;Loja_MG;4;Entrada;;;;
4930;22;26/04/2021;Loja_MG;5;Entrada;;;;
4931;22;26/04/2021;Loja_MG;-1;Saída;;;;
4934;13;26/04/2021;Loja_MG;3;Entrada;;;;
4935;13;26/04/2021;Loja_MG;-2;Saída;;;;
4939;7;26/04/2021;Loja_MG;3;Entrada;;;;
4946;5;26/04/2021;Loja_MG;5;Entrada;;;;
4951;19;26/04/2021;Loja_MG;-2;Saída;;;;
4954;21;26/04/2021;Loja_MG;-3;Saída;;;;
4957;32;27/04/2021;Loja_MG;2;Entrada;;;;
4958;23;27/04/2021;Loja_MG;-1;Saída;;;;
4970;14;27/04/2021;Loja_MG;4;Entrada;;;;
4978;30;27/04/2021;Loja_MG;-1;Saída;;;;
4980;5;27/04/2021;Loja_MG;2;Entrada;;;;
4981;26;27/04/2021;Loja_MG;-1;Saída;;;;
4990;25;27/04/2021;Loja_MG;-4;Saída;;;;
4992;27;27/04/2021;Loja_MG;-1;Saída;;;;
4994;25;27/04/2021;Loja_MG;2;Entrada;;;;
4998;22;27/04/2021;Loja_MG;-2;Saída;;;;
4999;4;27/04/2021;Loja_MG;-1;Saída;;;;
5003;20;28/04/2021;Loja_MG;2;Entrada;;;;
5012;7;28/04/2021;Loja_MG;3;Entrada;;;;
5019;7;28/04/2021;Loja_MG;3;Entrada;;;;
5020;6;28/04/2021;Loja_MG;4;Entrada;;;;
5022;13;28/04/2021;Loja_MG;-1;Saída;;;;
5023;20;28/04/2021;Loja_MG;-3;Saída;;;;
5024;5;28/04/2021;Loja_MG;-1;Saída;;;;
5028;28;28/04/2021;Loja_MG;2;Entrada;;;;
5029;11;28/04/2021;Loja_MG;3;Devolução;;;;
5032;11;28/04/2021;Loja_MG;4;Entrada;;;;
5035;13;28/04/2021;Loja_MG;3;Entrada;;;;
5044;17;29/04/2021;Loja_MG;2;Entrada;;;;
5046;18;29/04/2021;Loja_MG;-3;Saída;;;;
5047;11;29/04/2021;Loja_MG;-4;Saída;;;;
5054;8;29/04/2021;Loja_MG;3;Devolução;;;;
5059;9;29/04/2021;Loja_MG;3;Entrada;;;;
5061;3;29/04/2021;Loja_MG;2;Entrada;;;;
5065;18;29/04/2021;Loja_MG;2;Entrada;;;;
5066;16;29/04/2021;Loja_MG;2;Entrada;;;;
5071;7;29/04/2021;Loja_MG;4;Entrada;;;;
5073;13;29/04/2021;Loja_MG;2;Devolução;;;;
5077;24;29/04/2021;Loja_MG;3;Entrada;;;;
5082;14;29/04/2021;Loja_MG;-3;Saída;;;;
5083;9;29/04/2021;Loja_MG;-2;Saída;;;;
5089;11;30/04/2021;Loja_MG;-7;Saída;;;;
5097;4;30/04/2021;Loja_MG;-8;Saída;;;;
5103;19;30/04/2021;Loja_MG;6;Entrada;;;;
5104;9;30/04/2021;Loja_MG;-4;Saída;;;;
5106;9;30/04/2021;Loja_MG;3;Entrada;;;;
5110;8;30/04/2021;Loja_MG;2;Devolução;;;;
5111;2;30/04/2021;Loja_MG;-1;Saída;;;;
5113;6;30/04/2021;Loja_MG;-2;Saída;;;;
5116;11;30/04/2021;Loja_MG;7;Entrada;;;;
5118;2;30/04/2021;Loja_MG;2;Entrada;;;;
5119;12;30/04/2021;Loja_MG;2;Entrada;;;;
5123;21;30/04/2021;Loja_MG;3;Entrada;;;;
5125;30;30/04/2021;Loja_MG;2;Entrada;;;;
5129;15;01/05/2021;Loja_MG;2;Entrada;;;;
5130;26;01/05/2021;Loja_MG;2;Entrada;;;;
5131;13;01/05/2021;Loja_MG;3;Entrada;;;;
5135;27;01/05/2021;Loja_MG;-1;Saída;;;;
5136;29;01/05/2021;Loja_MG;-2;Saída;;;;
5139;22;01/05/2021;Loja_MG;-1;Saída;;;;
5143;12;01/05/2021;Loja_MG;-2;Saída;;;;
5145;24;01/05/2021;Loja_MG;-2;Saída;;;;
5146;19;01/05/2021;Loja_MG;2;Devolução;;;;
5147;13;01/05/2021;Loja_MG;2;Entrada;;;;
5149;4;01/05/2021;Loja_MG;-1;Saída;;;;
5151;6;01/05/2021;Loja_MG;3;Devolução;;;;
5154;8;01/05/2021;Loja_MG;-1;Saída;;;;
5157;13;01/05/2021;Loja_MG;2;Entrada;;;;
5160;8;01/05/2021;Loja_MG;2;Entrada;;;;
5161;9;01/05/2021;Loja_MG;-1;Saída;;;;
5163;14;01/05/2021;Loja_MG;4;Entrada;;;;
5164;3;01/05/2021;Loja_MG;3;Entrada;;;;
5168;13;01/05/2021;Loja_MG;-5;Saída;;;;
5172;26;01/05/2021;Loja_MG;5;Entrada;;;;
5174;2;01/05/2021;Loja_MG;2;Entrada;;;;
5176;25;02/05/2021;Loja_MG;3;Entrada;;;;
5177;28;02/05/2021;Loja_MG;2;Entrada;;;;
5178;18;02/05/2021;Loja_MG;2;Entrada;;;;
5180;25;02/05/2021;Loja_MG;-1;Saída;;;;
5183;1;02/05/2021;Loja_MG;2;Entrada;;;;
5186;25;02/05/2021;Loja_MG;5;Entrada;;;;
5189;11;02/05/2021;Loja_MG;-2;Saída;;;;
5190;4;02/05/2021;Loja_MG;2;Entrada;;;;
5191;20;02/05/2021;Loja_MG;-1;Saída;;;;
5192;26;02/05/2021;Loja_MG;3;Entrada;;;;
5193;4;02/05/2021;Loja_MG;4;Entrada;;;;
5195;20;02/05/2021;Loja_MG;-1;Saída;;;;
5205;11;02/05/2021;Loja_MG;4;Entrada;;;;
5208;20;02/05/2021;Loja_MG;2;Entrada;;;;
5209;6;02/05/2021;Loja_MG;5;Entrada;;;;
5211;18;02/05/2021;Loja_MG;4;Entrada;;;;
5221;29;03/05/2021;Loja_MG;4;Entrada;;;;
5226;13;03/05/2021;Loja_MG;-3;Saída;;;;
5227;29;03/05/2021;Loja_MG;2;Entrada;;;;
5231;10;03/05/2021;Loja_MG;-2;Saída;;;;
5235;31;03/05/2021;Loja_MG;3;Entrada;;;;
5236;18;03/05/2021;Loja_MG;-2;Saída;;;;
5237;32;03/05/2021;Loja_MG;2;Entrada;;;;
5242;11;03/05/2021;Loja_MG;3;Entrada;;;;
5255;19;03/05/2021;Loja_MG;-1;Saída;;;;
5257;18;03/05/2021;Loja_MG;-1;Saída;;;;
5258;13;03/05/2021;Loja_MG;-2;Saída;;;;
5261;23;04/05/2021;Loja_MG;4;Entrada;;;;
5265;13;04/05/2021;Loja_MG;-1;Saída;;;;
5271;14;04/05/2021;Loja_MG;-3;Saída;;;;
5273;18;04/05/2021;Loja_MG;2;Devolução;;;;
5278;30;04/05/2021;Loja_MG;2;Entrada;;;;
5281;9;04/05/2021;Loja_MG;2;Entrada;;;;
5282;30;04/05/2021;Loja_MG;-2;Saída;;;;
5287;23;04/05/2021;Loja_MG;3;Entrada;;;;
5293;10;04/05/2021;Loja_MG;3;Devolução;;;;
5301;15;05/05/2021;Loja_MG;-1;Saída;;;;
5303;7;05/05/2021;Loja_MG;4;Entrada;;;;
5304;19;05/05/2021;Loja_MG;4;Entrada;;;;
5306;21;05/05/2021;Loja_MG;5;Entrada;;;;
5312;29;05/05/2021;Loja_MG;-1;Saída;;;;
5315;8;05/05/2021;Loja_MG;10;Entrada;;;;
5326;4;05/05/2021;Loja_MG;4;Entrada;;;;
5331;9;05/05/2021;Loja_MG;3;Entrada;;;;
5333;24;05/05/2021;Loja_MG;2;Devolução;;;;
5343;20;06/05/2021;Loja_MG;-1;Saída;;;;
5344;29;06/05/2021;Loja_MG;2;Entrada;;;;
5345;4;06/05/2021;Loja_MG;3;Entrada;;;;
5350;20;06/05/2021;Loja_MG;2;Entrada;;;;
5351;29;06/05/2021;Loja_MG;2;Entrada;;;;
5352;9;06/05/2021;Loja_MG;8;Entrada;;;;
5354;10;06/05/2021;Loja_MG;-1;Saída;;;;
5359;31;06/05/2021;Loja_MG;-1;Saída;;;;
5368;11;06/05/2021;Loja_MG;-8;Saída;;;;
5371;24;06/05/2021;Loja_MG;3;Entrada;;;;
5372;4;06/05/2021;Loja_MG;2;Entrada;;;;
5375;32;06/05/2021;Loja_MG;2;Entrada;;;;
5380;32;06/05/2021;Loja_MG;3;Entrada;;;;
5384;10;06/05/2021;Loja_MG;7;Entrada;;;;
5385;7;06/05/2021;Loja_MG;-2;Saída;;;;
5387;19;06/05/2021;Loja_MG;4;Devolução;;;;
5388;25;07/05/2021;Loja_MG;-3;Saída;;;;
5393;7;07/05/2021;Loja_MG;-1;Saída;;;;
5396;25;07/05/2021;Loja_MG;3;Devolução;;;;
5401;24;07/05/2021;Loja_MG;3;Entrada;;;;
5402;25;07/05/2021;Loja_MG;2;Entrada;;;;
5403;6;07/05/2021;Loja_MG;3;Entrada;;;;
5410;14;07/05/2021;Loja_MG;4;Entrada;;;;
5413;30;07/05/2021;Loja_MG;-1;Saída;;;;
5415;27;07/05/2021;Loja_MG;3;Entrada;;;;
5416;26;07/05/2021;Loja_MG;-1;Saída;;;;
5420;6;07/05/2021;Loja_MG;4;Entrada;;;;
5422;19;07/05/2021;Loja_MG;-4;Saída;;;;
5423;12;07/05/2021;Loja_MG;-2;Saída;;;;
5433;20;08/05/2021;Loja_MG;-2;Saída;;;;
5443;6;08/05/2021;Loja_MG;-4;Saída;;;;
5444;10;08/05/2021;Loja_MG;-1;Saída;;;;
5446;17;08/05/2021;Loja_MG;2;Entrada;;;;
5455;30;08/05/2021;Loja_MG;-1;Saída;;;;
5456;30;08/05/2021;Loja_MG;2;Entrada;;;;
5457;20;08/05/2021;Loja_MG;3;Devolução;;;;
5467;5;08/05/2021;Loja_MG;-1;Saída;;;;
5468;19;08/05/2021;Loja_MG;-2;Saída;;;;
5470;28;08/05/2021;Loja_MG;-1;Saída;;;;
5472;25;08/05/2021;Loja_MG;-1;Saída;;;;
5476;24;09/05/2021;Loja_MG;-4;Saída;;;;
5479;21;09/05/2021;Loja_MG;5;Entrada;;;;
5481;28;09/05/2021;Loja_MG;2;Entrada;;;;
5483;7;09/05/2021;Loja_MG;5;Devolução;;;;
5484;21;09/05/2021;Loja_MG;-4;Saída;;;;
5485;11;09/05/2021;Loja_MG;-3;Saída;;;;
5486;7;09/05/2021;Loja_MG;-3;Saída;;;;
5490;26;09/05/2021;Loja_MG;2;Entrada;;;;
5493;9;09/05/2021;Loja_MG;-6;Saída;;;;
5494;22;09/05/2021;Loja_MG;2;Entrada;;;;
5497;20;09/05/2021;Loja_MG;3;Entrada;;;;
5509;1;10/05/2021;Loja_MG;2;Entrada;;;;
5510;15;10/05/2021;Loja_MG;-1;Saída;;;;
5511;32;10/05/2021;Loja_MG;-1;Saída;;;;
5512;27;10/05/2021;Loja_MG;-4;Saída;;;;
5517;4;10/05/2021;Loja_MG;-3;Saída;;;;
5519;20;10/05/2021;Loja_MG;-3;Saída;;;;
5522;18;10/05/2021;Loja_MG;-2;Saída;;;;
5532;10;10/05/2021;Loja_MG;2;Devolução;;;;
5540;7;10/05/2021;Loja_MG;-2;Saída;;;;
5543;19;10/05/2021;Loja_MG;4;Entrada;;;;
5544;3;10/05/2021;Loja_MG;2;Entrada;;;;
5545;3;10/05/2021;Loja_MG;-1;Saída;;;;
5546;26;11/05/2021;Loja_MG;-4;Saída;;;;
5553;5;11/05/2021;Loja_MG;6;Entrada;;;;
5554;18;11/05/2021;Loja_MG;-3;Saída;;;;
5562;12;11/05/2021;Loja_MG;-2;Saída;;;;
5564;10;11/05/2021;Loja_MG;-2;Saída;;;;
5571;3;11/05/2021;Loja_MG;2;Entrada;;;;
5572;20;11/05/2021;Loja_MG;5;Entrada;;;;
5577;26;12/05/2021;Loja_MG;-5;Saída;;;;
5580;9;12/05/2021;Loja_MG;-3;Saída;;;;
