COD MOVIMENTO;COD PRODUTO;DATA;ID LOJA;ESTOQUE;TIPO;;;;
2287;28;21/02/2021;Loja_RJ;2;Entrada;;;;
2290;3;21/02/2021;Loja_RJ;4;Entrada;;;;
2292;11;22/02/2021;Loja_RJ;-3;Saída;;;;
2296;8;22/02/2021;Loja_RJ;3;Devolução;;;;
2301;19;22/02/2021;Loja_RJ;-1;Saída;;;;
2306;7;22/02/2021;Loja_RJ;4;Entrada;;;;
2308;2;22/02/2021;Loja_RJ;2;Entrada;;;;
2309;12;22/02/2021;Loja_RJ;-2;Saída;;;;
2312;8;22/02/2021;Loja_RJ;2;Entrada;;;;
2329;5;22/02/2021;Loja_RJ;21;Entrada;;;;
2333;18;22/02/2021;Loja_RJ;2;Entrada;;;;
2349;20;23/02/2021;Loja_RJ;-1;Saída;;;;
2356;25;23/02/2021;Loja_RJ;-1;Saída;;;;
2357;8;23/02/2021;Loja_RJ;-2;Saída;;;;
2359;13;23/02/2021;Loja_RJ;-1;Saída;;;;
2373;6;24/02/2021;Loja_RJ;2;Entrada;;;;
2377;29;24/02/2021;Loja_RJ;2;Entrada;;;;
2388;26;24/02/2021;Loja_RJ;3;Entrada;;;;
2391;14;24/02/2021;Loja_RJ;2;Entrada;;;;
2394;1;24/02/2021;Loja_RJ;2;Entrada;;;;
2402;20;24/02/2021;Loja_RJ;-3;Saída;;;;
2412;19;25/02/2021;Loja_RJ;2;Entrada;;;;
2414;10;25/02/2021;Loja_RJ;5;Entrada;;;;
2415;7;25/02/2021;Loja_RJ;-4;Saída;;;;
2416;28;25/02/2021;Loja_RJ;4;Entrada;;;;
2429;19;25/02/2021;Loja_RJ;-4;Saída;;;;
2437;21;25/02/2021;Loja_RJ;3;Entrada;;;;
2442;25;25/02/2021;Loja_RJ;-3;Saída;;;;
2457;19;26/02/2021;Loja_RJ;-8;Saída;;;;
2461;31;26/02/2021;Loja_RJ;-1;Saída;;;;
2466;14;26/02/2021;Loja_RJ;-1;Saída;;;;
2467;17;26/02/2021;Loja_RJ;-2;Saída;;;;
2473;9;26/02/2021;Loja_RJ;2;Entrada;;;;
2475;10;26/02/2021;Loja_RJ;-1;Saída;;;;
2483;21;26/02/2021;Loja_RJ;-7;Saída;;;;
2492;7;27/02/2021;Loja_RJ;-1;Saída;;;;
2500;25;27/02/2021;Loja_RJ;-3;Saída;;;;
2501;12;27/02/2021;Loja_RJ;-1;Saída;;;;
2509;2;27/02/2021;Loja_RJ;-1;Saída;;;;
2514;18;27/02/2021;Loja_RJ;2;Entrada;;;;
2526;31;27/02/2021;Loja_RJ;-1;Saída;;;;
2535;29;28/02/2021;Loja_RJ;4;Entrada;;;;
2536;27;28/02/2021;Loja_RJ;-2;Saída;;;;
2538;23;28/02/2021;Loja_RJ;3;Entrada;;;;
2539;24;28/02/2021;Loja_RJ;-2;Saída;;;;
2544;5;28/02/2021;Loja_RJ;2;Entrada;;;;
2545;13;28/02/2021;Loja_RJ;-1;Saída;;;;
2549;25;28/02/2021;Loja_RJ;-1;Saída;;;;
2554;6;28/02/2021;Loja_RJ;2;Entrada;;;;
2556;9;28/02/2021;Loja_RJ;3;Entrada;;;;
2557;12;28/02/2021;Loja_RJ;2;Entrada;;;;
2562;14;28/02/2021;Loja_RJ;2;Entrada;;;;
2604;7;01/03/2021;Loja_RJ;4;Entrada;;;;
2608;16;01/03/2021;Loja_RJ;2;Entrada;;;;
2609;14;01/03/2021;Loja_RJ;3;Entrada;;;;
2611;3;01/03/2021;Loja_RJ;3;Entrada;;;;
2616;5;01/03/2021;Loja_RJ;3;Entrada;;;;
2623;19;01/03/2021;Loja_RJ;2;Entrada;;;;
2631;6;01/03/2021;Loja_RJ;4;Entrada;;;;
2632;30;01/03/2021;Loja_RJ;4;Entrada;;;;
2638;13;01/03/2021;Loja_RJ;4;Entrada;;;;
2641;13;01/03/2021;Loja_RJ;-5;Saída;;;;
2644;2;01/03/2021;Loja_RJ;2;Entrada;;;;
2653;8;02/03/2021;Loja_RJ;-1;Saída;;;;
2677;12;02/03/2021;Loja_RJ;-1;Saída;;;;
2679;13;02/03/2021;Loja_RJ;5;Entrada;;;;
2681;19;02/03/2021;Loja_RJ;4;Entrada;;;;
2690;2;03/03/2021;Loja_RJ;-2;Saída;;;;
2696;4;03/03/2021;Loja_RJ;-1;Saída;;;;
2697;27;03/03/2021;Loja_RJ;-3;Saída;;;;
2701;20;03/03/2021;Loja_RJ;-1;Saída;;;;
2703;20;03/03/2021;Loja_RJ;-3;Saída;;;;
2715;11;03/03/2021;Loja_RJ;5;Devolução;;;;
2724;20;03/03/2021;Loja_RJ;6;Entrada;;;;
2740;10;04/03/2021;Loja_RJ;-6;Saída;;;;
2741;29;04/03/2021;Loja_RJ;2;Entrada;;;;
2742;7;04/03/2021;Loja_RJ;5;Entrada;;;;
2762;24;04/03/2021;Loja_RJ;-1;Saída;;;;
2769;25;04/03/2021;Loja_RJ;-2;Saída;;;;
2770;28;04/03/2021;Loja_RJ;2;Entrada;;;;
2789;17;05/03/2021;Loja_RJ;2;Entrada;;;;
2791;12;05/03/2021;Loja_RJ;2;Entrada;;;;
2794;28;05/03/2021;Loja_RJ;-1;Saída;;;;
2800;7;05/03/2021;Loja_RJ;-4;Saída;;;;
2809;6;05/03/2021;Loja_RJ;-3;Saída;;;;
2814;21;05/03/2021;Loja_RJ;5;Entrada;;;;
2818;10;05/03/2021;Loja_RJ;-8;Saída;;;;
2823;22;06/03/2021;Loja_RJ;2;Entrada;;;;
2825;4;06/03/2021;Loja_RJ;-2;Saída;;;;
2826;25;06/03/2021;Loja_RJ;2;Entrada;;;;
2836;15;06/03/2021;Loja_RJ;2;Entrada;;;;
2842;1;06/03/2021;Loja_RJ;-2;Saída;;;;
2849;25;06/03/2021;Loja_RJ;-1;Saída;;;;
2862;28;06/03/2021;Loja_RJ;3;Entrada;;;;
2866;13;06/03/2021;Loja_RJ;-1;Saída;;;;
2868;24;07/03/2021;Loja_RJ;-2;Saída;;;;
2871;1;07/03/2021;Loja_RJ;2;Entrada;;;;
2877;1;07/03/2021;Loja_RJ;-1;Saída;;;;
2878;14;07/03/2021;Loja_RJ;2;Entrada;;;;
2880;18;07/03/2021;Loja_RJ;3;Entrada;;;;
2888;2;07/03/2021;Loja_RJ;-1;Saída;;;;
2890;2;07/03/2021;Loja_RJ;2;Entrada;;;;
2891;5;07/03/2021;Loja_RJ;4;Entrada;;;;
2893;6;07/03/2021;Loja_RJ;-2;Saída;;;;
2897;18;07/03/2021;Loja_RJ;3;Entrada;;;;
2908;18;08/03/2021;Loja_RJ;2;Entrada;;;;
2909;20;08/03/2021;Loja_RJ;-4;Saída;;;;
2915;29;08/03/2021;Loja_RJ;4;Entrada;;;;
2928;23;08/03/2021;Loja_RJ;-2;Saída;;;;
2931;25;08/03/2021;Loja_RJ;-5;Saída;;;;
2932;32;08/03/2021;Loja_RJ;-1;Saída;;;;
2935;11;08/03/2021;Loja_RJ;7;Entrada;;;;
2946;9;08/03/2021;Loja_RJ;-1;Saída;;;;
2948;25;08/03/2021;Loja_RJ;-2;Saída;;;;
2950;25;09/03/2021;Loja_RJ;-2;Saída;;;;
2951;17;09/03/2021;Loja_RJ;-1;Saída;;;;
2959;15;09/03/2021;Loja_RJ;-1;Saída;;;;
2971;28;09/03/2021;Loja_RJ;2;Entrada;;;;
2973;10;09/03/2021;Loja_RJ;2;Entrada;;;;
2981;32;09/03/2021;Loja_RJ;2;Entrada;;;;
2989;9;10/03/2021;Loja_RJ;2;Entrada;;;;
2997;30;10/03/2021;Loja_RJ;2;Entrada;;;;
2999;18;10/03/2021;Loja_RJ;-1;Saída;;;;
3003;11;10/03/2021;Loja_RJ;4;Entrada;;;;
3007;31;10/03/2021;Loja_RJ;3;Entrada;;;;
3010;19;10/03/2021;Loja_RJ;5;Entrada;;;;
3011;21;10/03/2021;Loja_RJ;-1;Saída;;;;
3027;30;11/03/2021;Loja_RJ;-2;Saída;;;;
3030;29;11/03/2021;Loja_RJ;-1;Saída;;;;
3038;3;11/03/2021;Loja_RJ;2;Entrada;;;;
3042;22;11/03/2021;Loja_RJ;-6;Saída;;;;
3045;19;11/03/2021;Loja_RJ;4;Entrada;;;;
3046;17;11/03/2021;Loja_RJ;2;Entrada;;;;
3050;18;11/03/2021;Loja_RJ;-3;Saída;;;;
3055;11;12/03/2021;Loja_RJ;-1;Saída;;;;
3061;9;12/03/2021;Loja_RJ;-2;Saída;;;;
3064;27;12/03/2021;Loja_RJ;2;Entrada;;;;
3069;10;12/03/2021;Loja_RJ;2;Entrada;;;;
3071;31;12/03/2021;Loja_RJ;2;Devolução;;;;
3072;31;12/03/2021;Loja_RJ;4;Devolução;;;;
3074;12;12/03/2021;Loja_RJ;2;Devolução;;;;
3080;18;12/03/2021;Loja_RJ;3;Entrada;;;;
3086;8;12/03/2021;Loja_RJ;3;Devolução;;;;
3091;24;12/03/2021;Loja_RJ;-1;Saída;;;;
3097;1;13/03/2021;Loja_RJ;-1;Saída;;;;
3103;28;13/03/2021;Loja_RJ;-1;Saída;;;;
3105;12;13/03/2021;Loja_RJ;2;Entrada;;;;
3115;6;13/03/2021;Loja_RJ;3;Entrada;;;;
3121;26;13/03/2021;Loja_RJ;-4;Saída;;;;
3131;30;13/03/2021;Loja_RJ;2;Entrada;;;;
3132;26;13/03/2021;Loja_RJ;2;Entrada;;;;
3135;28;13/03/2021;Loja_RJ;2;Entrada;;;;
3138;1;13/03/2021;Loja_RJ;2;Entrada;;;;
3154;31;14/03/2021;Loja_RJ;3;Entrada;;;;
3155;7;14/03/2021;Loja_RJ;3;Entrada;;;;
3160;6;14/03/2021;Loja_RJ;6;Entrada;;;;
3176;14;14/03/2021;Loja_RJ;-2;Saída;;;;
3181;11;14/03/2021;Loja_RJ;3;Entrada;;;;
3189;18;14/03/2021;Loja_RJ;3;Entrada;;;;
3190;28;14/03/2021;Loja_RJ;-2;Saída;;;;
3205;10;15/03/2021;Loja_RJ;3;Entrada;;;;
3209;32;15/03/2021;Loja_RJ;-1;Saída;;;;
3211;10;15/03/2021;Loja_RJ;2;Entrada;;;;
3218;22;15/03/2021;Loja_RJ;-1;Saída;;;;
3223;22;15/03/2021;Loja_RJ;6;Entrada;;;;
3235;6;15/03/2021;Loja_RJ;6;Entrada;;;;
3237;20;15/03/2021;Loja_RJ;4;Entrada;;;;
3241;4;15/03/2021;Loja_RJ;3;Entrada;;;;
3242;7;16/03/2021;Loja_RJ;2;Entrada;;;;
3246;14;16/03/2021;Loja_RJ;3;Devolução;;;;
3248;11;16/03/2021;Loja_RJ;-1;Saída;;;;
3249;3;16/03/2021;Loja_RJ;8;Entrada;;;;
3261;7;16/03/2021;Loja_RJ;3;Entrada;;;;
3262;19;16/03/2021;Loja_RJ;-1;Saída;;;;
3265;18;16/03/2021;Loja_RJ;4;Entrada;;;;
3268;3;16/03/2021;Loja_RJ;-1;Saída;;;;
3272;32;16/03/2021;Loja_RJ;-1;Saída;;;;
3276;19;17/03/2021;Loja_RJ;-3;Saída;;;;
3277;24;17/03/2021;Loja_RJ;-2;Saída;;;;
3282;12;17/03/2021;Loja_RJ;-1;Saída;;;;
3297;20;17/03/2021;Loja_RJ;2;Entrada;;;;
3305;12;17/03/2021;Loja_RJ;2;Entrada;;;;
3308;6;17/03/2021;Loja_RJ;-7;Saída;;;;
3310;24;17/03/2021;Loja_RJ;-2;Saída;;;;
3312;15;17/03/2021;Loja_RJ;2;Entrada;;;;
3316;24;17/03/2021;Loja_RJ;2;Entrada;;;;
3321;27;18/03/2021;Loja_RJ;2;Entrada;;;;
3326;26;18/03/2021;Loja_RJ;-3;Saída;;;;
3328;26;18/03/2021;Loja_RJ;8;Entrada;;;;
3330;2;18/03/2021;Loja_RJ;-1;Saída;;;;
3335;9;18/03/2021;Loja_RJ;-1;Saída;;;;
3346;12;18/03/2021;Loja_RJ;-4;Saída;;;;
3347;24;18/03/2021;Loja_RJ;-4;Saída;;;;
3349;21;18/03/2021;Loja_RJ;-7;Saída;;;;
3350;6;18/03/2021;Loja_RJ;3;Devolução;;;;
3352;9;18/03/2021;Loja_RJ;2;Entrada;;;;
3359;5;18/03/2021;Loja_RJ;-2;Saída;;;;
3366;2;19/03/2021;Loja_RJ;2;Entrada;;;;
3375;7;19/03/2021;Loja_RJ;-6;Saída;;;;
3385;6;19/03/2021;Loja_RJ;3;Devolução;;;;
3391;15;19/03/2021;Loja_RJ;3;Entrada;;;;
3392;18;19/03/2021;Loja_RJ;5;Entrada;;;;
3396;11;19/03/2021;Loja_RJ;2;Entrada;;;;
3399;8;19/03/2021;Loja_RJ;3;Entrada;;;;
3400;19;19/03/2021;Loja_RJ;-7;Saída;;;;
3401;16;19/03/2021;Loja_RJ;2;Entrada;;;;
3402;19;19/03/2021;Loja_RJ;9;Entrada;;;;
3408;27;20/03/2021;Loja_RJ;-1;Saída;;;;
3414;26;20/03/2021;Loja_RJ;2;Entrada;;;;
3416;7;20/03/2021;Loja_RJ;2;Entrada;;;;
3418;13;20/03/2021;Loja_RJ;-2;Saída;;;;
3419;3;20/03/2021;Loja_RJ;2;Entrada;;;;
3424;11;20/03/2021;Loja_RJ;4;Entrada;;;;
3425;8;20/03/2021;Loja_RJ;3;Entrada;;;;
3426;11;20/03/2021;Loja_RJ;4;Entrada;;;;
3434;28;20/03/2021;Loja_RJ;-1;Saída;;;;
3443;24;20/03/2021;Loja_RJ;7;Devolução;;;;
3444;24;21/03/2021;Loja_RJ;3;Devolução;;;;
3448;4;21/03/2021;Loja_RJ;3;Entrada;;;;
3456;13;21/03/2021;Loja_RJ;2;Entrada;;;;
3459;7;21/03/2021;Loja_RJ;2;Entrada;;;;
3460;6;21/03/2021;Loja_RJ;6;Entrada;;;;
3473;1;21/03/2021;Loja_RJ;2;Entrada;;;;
3475;31;21/03/2021;Loja_RJ;3;Entrada;;;;
3477;23;21/03/2021;Loja_RJ;-2;Saída;;;;
3482;23;21/03/2021;Loja_RJ;2;Entrada;;;;
3505;26;22/03/2021;Loja_RJ;4;Devolução;;;;
3520;24;22/03/2021;Loja_RJ;4;Entrada;;;;
3523;2;23/03/2021;Loja_RJ;-1;Saída;;;;
3529;27;23/03/2021;Loja_RJ;-2;Saída;;;;
3532;30;23/03/2021;Loja_RJ;-2;Saída;;;;
3537;20;23/03/2021;Loja_RJ;2;Entrada;;;;
3538;6;23/03/2021;Loja_RJ;8;Entrada;;;;
3540;8;23/03/2021;Loja_RJ;2;Devolução;;;;
3546;8;23/03/2021;Loja_RJ;2;Entrada;;;;
3547;18;23/03/2021;Loja_RJ;5;Entrada;;;;
3559;19;24/03/2021;Loja_RJ;-4;Saída;;;;
3561;10;24/03/2021;Loja_RJ;-2;Saída;;;;
3576;20;24/03/2021;Loja_RJ;5;Entrada;;;;
3580;9;25/03/2021;Loja_RJ;2;Entrada;;;;
3581;23;25/03/2021;Loja_RJ;4;Entrada;;;;
3584;10;25/03/2021;Loja_RJ;-2;Saída;;;;
3592;27;25/03/2021;Loja_RJ;-2;Saída;;;;
3602;16;25/03/2021;Loja_RJ;-1;Saída;;;;
3606;22;25/03/2021;Loja_RJ;2;Entrada;;;;
3618;11;25/03/2021;Loja_RJ;3;Entrada;;;;
3626;4;26/03/2021;Loja_RJ;2;Entrada;;;;
3627;6;26/03/2021;Loja_RJ;2;Entrada;;;;
3628;14;26/03/2021;Loja_RJ;-1;Saída;;;;
3634;16;26/03/2021;Loja_RJ;2;Entrada;;;;
3638;19;26/03/2021;Loja_RJ;4;Entrada;;;;
3645;22;26/03/2021;Loja_RJ;3;Entrada;;;;
3646;27;26/03/2021;Loja_RJ;-4;Saída;;;;
3648;13;26/03/2021;Loja_RJ;-2;Saída;;;;
3657;14;26/03/2021;Loja_RJ;2;Entrada;;;;
3670;21;26/03/2021;Loja_RJ;3;Entrada;;;;
3678;8;27/03/2021;Loja_RJ;-2;Saída;;;;
3680;17;27/03/2021;Loja_RJ;-1;Saída;;;;
3682;25;27/03/2021;Loja_RJ;2;Entrada;;;;
3684;7;27/03/2021;Loja_RJ;-1;Saída;;;;
3687;19;27/03/2021;Loja_RJ;2;Entrada;;;;
3688;1;27/03/2021;Loja_RJ;-1;Saída;;;;
3698;4;27/03/2021;Loja_RJ;2;Entrada;;;;
3713;18;27/03/2021;Loja_RJ;-4;Saída;;;;
3715;9;27/03/2021;Loja_RJ;3;Entrada;;;;
3719;10;28/03/2021;Loja_RJ;-2;Saída;;;;
3721;26;28/03/2021;Loja_RJ;3;Entrada;;;;
3724;20;28/03/2021;Loja_RJ;-2;Saída;;;;
3729;6;28/03/2021;Loja_RJ;-2;Saída;;;;
3739;25;28/03/2021;Loja_RJ;2;Entrada;;;;
3757;5;28/03/2021;Loja_RJ;2;Entrada;;;;
3759;3;28/03/2021;Loja_RJ;2;Entrada;;;;
3766;6;29/03/2021;Loja_RJ;2;Entrada;;;;
3774;10;29/03/2021;Loja_RJ;2;Entrada;;;;
3776;1;29/03/2021;Loja_RJ;-1;Saída;;;;
3778;21;29/03/2021;Loja_RJ;6;Entrada;;;;
3780;21;29/03/2021;Loja_RJ;2;Entrada;;;;
3782;3;29/03/2021;Loja_RJ;6;Entrada;;;;
3799;12;29/03/2021;Loja_RJ;2;Entrada;;;;
3806;26;30/03/2021;Loja_RJ;-3;Saída;;;;
3811;9;30/03/2021;Loja_RJ;2;Devolução;;;;
3815;20;30/03/2021;Loja_RJ;-1;Saída;;;;
3819;11;30/03/2021;Loja_RJ;2;Entrada;;;;
3820;18;30/03/2021;Loja_RJ;2;Entrada;;;;
3824;28;30/03/2021;Loja_RJ;3;Entrada;;;;
3831;19;30/03/2021;Loja_RJ;-2;Saída;;;;
3832;5;30/03/2021;Loja_RJ;4;Entrada;;;;
3834;10;30/03/2021;Loja_RJ;5;Entrada;;;;
3850;10;31/03/2021;Loja_RJ;-2;Saída;;;;
3851;25;31/03/2021;Loja_RJ;2;Entrada;;;;
3853;14;31/03/2021;Loja_RJ;-2;Saída;;;;
3855;9;31/03/2021;Loja_RJ;3;Entrada;;;;
3858;19;31/03/2021;Loja_RJ;3;Entrada;;;;
3861;11;31/03/2021;Loja_RJ;4;Devolução;;;;
3869;31;31/03/2021;Loja_RJ;2;Entrada;;;;
3872;19;31/03/2021;Loja_RJ;-3;Saída;;;;
3873;26;01/04/2021;Loja_RJ;5;Entrada;;;;
3889;18;01/04/2021;Loja_RJ;-1;Saída;;;;
3899;9;01/04/2021;Loja_RJ;5;Devolução;;;;
3905;14;01/04/2021;Loja_RJ;2;Entrada;;;;
3928;14;02/04/2021;Loja_RJ;6;Entrada;;;;
3934;26;02/04/2021;Loja_RJ;-1;Saída;;;;
3939;21;02/04/2021;Loja_RJ;-5;Saída;;;;
3942;22;02/04/2021;Loja_RJ;-3;Saída;;;;
3945;16;02/04/2021;Loja_RJ;2;Entrada;;;;
3946;27;02/04/2021;Loja_RJ;-2;Saída;;;;
3959;15;02/04/2021;Loja_RJ;-1;Saída;;;;
3960;11;02/04/2021;Loja_RJ;-6;Saída;;;;
3963;19;02/04/2021;Loja_RJ;3;Entrada;;;;
3964;13;02/04/2021;Loja_RJ;-4;Saída;;;;
3967;23;02/04/2021;Loja_RJ;2;Entrada;;;;
3976;18;03/04/2021;Loja_RJ;-5;Saída;;;;
3978;7;03/04/2021;Loja_RJ;2;Entrada;;;;
3998;22;03/04/2021;Loja_RJ;-2;Saída;;;;
4010;13;03/04/2021;Loja_RJ;-1;Saída;;;;
4011;24;03/04/2021;Loja_RJ;4;Entrada;;;;
4015;29;04/04/2021;Loja_RJ;5;Entrada;;;;
4025;24;04/04/2021;Loja_RJ;-1;Saída;;;;
4031;13;04/04/2021;Loja_RJ;-1;Saída;;;;
4035;2;04/04/2021;Loja_RJ;2;Entrada;;;;
4039;6;04/04/2021;Loja_RJ;-2;Saída;;;;
4042;20;04/04/2021;Loja_RJ;2;Entrada;;;;
4043;29;04/04/2021;Loja_RJ;11;Entrada;;;;
4045;19;04/04/2021;Loja_RJ;-2;Saída;;;;
4050;29;04/04/2021;Loja_RJ;2;Entrada;;;;
4055;14;04/04/2021;Loja_RJ;-2;Saída;;;;
4058;25;05/04/2021;Loja_RJ;-1;Saída;;;;
4061;31;05/04/2021;Loja_RJ;-3;Saída;;;;
4065;9;05/04/2021;Loja_RJ;2;Devolução;;;;
4067;16;05/04/2021;Loja_RJ;-1;Saída;;;;
4068;15;05/04/2021;Loja_RJ;-1;Saída;;;;
4073;14;05/04/2021;Loja_RJ;8;Devolução;;;;
4078;13;05/04/2021;Loja_RJ;6;Entrada;;;;
4079;11;05/04/2021;Loja_RJ;4;Entrada;;;;
4084;6;05/04/2021;Loja_RJ;2;Entrada;;;;
4087;19;05/04/2021;Loja_RJ;-1;Saída;;;;
4093;23;05/04/2021;Loja_RJ;3;Entrada;;;;
4102;29;05/04/2021;Loja_RJ;4;Entrada;;;;
4111;3;06/04/2021;Loja_RJ;3;Entrada;;;;
4112;11;06/04/2021;Loja_RJ;2;Entrada;;;;
4122;4;06/04/2021;Loja_RJ;5;Entrada;;;;
4123;3;06/04/2021;Loja_RJ;2;Entrada;;;;
4133;26;06/04/2021;Loja_RJ;-1;Saída;;;;
4141;7;07/04/2021;Loja_RJ;-3;Saída;;;;
4148;9;07/04/2021;Loja_RJ;3;Entrada;;;;
4152;26;07/04/2021;Loja_RJ;2;Entrada;;;;
4155;18;07/04/2021;Loja_RJ;-2;Saída;;;;
4156;30;07/04/2021;Loja_RJ;-4;Saída;;;;
4158;9;07/04/2021;Loja_RJ;3;Entrada;;;;
4162;21;07/04/2021;Loja_RJ;-3;Saída;;;;
4165;23;07/04/2021;Loja_RJ;6;Entrada;;;;
4175;27;08/04/2021;Loja_RJ;-2;Saída;;;;
4183;19;08/04/2021;Loja_RJ;2;Entrada;;;;
4212;20;08/04/2021;Loja_RJ;-3;Saída;;;;
4220;29;08/04/2021;Loja_RJ;2;Entrada;;;;
4225;25;09/04/2021;Loja_RJ;2;Entrada;;;;
4231;26;09/04/2021;Loja_RJ;2;Entrada;;;;
4233;11;09/04/2021;Loja_RJ;-2;Saída;;;;
4236;20;09/04/2021;Loja_RJ;2;Entrada;;;;
4237;21;09/04/2021;Loja_RJ;-7;Saída;;;;
4245;4;09/04/2021;Loja_RJ;3;Entrada;;;;
4261;14;09/04/2021;Loja_RJ;-2;Saída;;;;
4270;21;10/04/2021;Loja_RJ;4;Entrada;;;;
4276;18;10/04/2021;Loja_RJ;-1;Saída;;;;
4277;23;10/04/2021;Loja_RJ;4;Devolução;;;;
4279;21;10/04/2021;Loja_RJ;3;Entrada;;;;
4284;9;10/04/2021;Loja_RJ;2;Entrada;;;;
4287;10;10/04/2021;Loja_RJ;2;Entrada;;;;
4288;24;10/04/2021;Loja_RJ;2;Devolução;;;;
4294;7;10/04/2021;Loja_RJ;2;Entrada;;;;
4298;28;10/04/2021;Loja_RJ;3;Entrada;;;;
4305;8;11/04/2021;Loja_RJ;-5;Saída;;;;
4307;28;11/04/2021;Loja_RJ;2;Entrada;;;;
4312;30;11/04/2021;Loja_RJ;2;Entrada;;;;
4323;19;11/04/2021;Loja_RJ;4;Entrada;;;;
4337;21;12/04/2021;Loja_RJ;-1;Saída;;;;
4345;18;12/04/2021;Loja_RJ;2;Entrada;;;;
4352;27;12/04/2021;Loja_RJ;4;Entrada;;;;
4372;5;12/04/2021;Loja_RJ;-1;Saída;;;;
4374;9;13/04/2021;Loja_RJ;3;Entrada;;;;
4379;24;13/04/2021;Loja_RJ;4;Devolução;;;;
4381;26;13/04/2021;Loja_RJ;4;Entrada;;;;
4393;4;13/04/2021;Loja_RJ;-2;Saída;;;;
4401;11;13/04/2021;Loja_RJ;5;Entrada;;;;
4425;26;14/04/2021;Loja_RJ;7;Entrada;;;;
4429;28;14/04/2021;Loja_RJ;11;Entrada;;;;
4431;31;14/04/2021;Loja_RJ;2;Entrada;;;;
4432;24;14/04/2021;Loja_RJ;-1;Saída;;;;
4435;1;14/04/2021;Loja_RJ;2;Entrada;;;;
4437;25;14/04/2021;Loja_RJ;3;Entrada;;;;
4442;2;14/04/2021;Loja_RJ;-1;Saída;;;;
4447;31;14/04/2021;Loja_RJ;2;Entrada;;;;
4449;9;14/04/2021;Loja_RJ;2;Entrada;;;;
4459;22;14/04/2021;Loja_RJ;-1;Saída;;;;
4467;14;15/04/2021;Loja_RJ;3;Entrada;;;;
4468;25;15/04/2021;Loja_RJ;-2;Saída;;;;
4474;12;15/04/2021;Loja_RJ;2;Entrada;;;;
4477;1;15/04/2021;Loja_RJ;2;Entrada;;;;
4478;5;15/04/2021;Loja_RJ;-1;Saída;;;;
4492;5;15/04/2021;Loja_RJ;2;Entrada;;;;
4495;2;15/04/2021;Loja_RJ;-1;Saída;;;;
4498;13;15/04/2021;Loja_RJ;2;Entrada;;;;
4500;21;16/04/2021;Loja_RJ;3;Entrada;;;;
4506;11;16/04/2021;Loja_RJ;2;Entrada;;;;
4516;12;16/04/2021;Loja_RJ;2;Entrada;;;;
4518;22;16/04/2021;Loja_RJ;4;Entrada;;;;
4520;20;16/04/2021;Loja_RJ;-2;Saída;;;;
4534;3;16/04/2021;Loja_RJ;3;Entrada;;;;
4536;6;16/04/2021;Loja_RJ;2;Entrada;;;;
4539;9;16/04/2021;Loja_RJ;4;Entrada;;;;
4553;3;17/04/2021;Loja_RJ;5;Entrada;;;;
4555;11;17/04/2021;Loja_RJ;-3;Saída;;;;
4557;27;17/04/2021;Loja_RJ;6;Entrada;;;;
4562;21;17/04/2021;Loja_RJ;-1;Saída;;;;
4585;25;18/04/2021;Loja_RJ;-1;Saída;;;;
4586;5;18/04/2021;Loja_RJ;-4;Saída;;;;
4594;1;18/04/2021;Loja_RJ;3;Entrada;;;;
4595;25;18/04/2021;Loja_RJ;2;Entrada;;;;
4606;20;18/04/2021;Loja_RJ;-1;Saída;;;;
4616;5;18/04/2021;Loja_RJ;-1;Saída;;;;
4619;27;18/04/2021;Loja_RJ;2;Devolução;;;;
4620;10;18/04/2021;Loja_RJ;2;Entrada;;;;
4621;20;18/04/2021;Loja_RJ;-1;Saída;;;;
4623;4;18/04/2021;Loja_RJ;2;Entrada;;;;
4626;9;19/04/2021;Loja_RJ;2;Devolução;;;;
4627;17;19/04/2021;Loja_RJ;-1;Saída;;;;
4628;21;19/04/2021;Loja_RJ;3;Entrada;;;;
4633;4;19/04/2021;Loja_RJ;6;Entrada;;;;
4640;22;19/04/2021;Loja_RJ;6;Entrada;;;;
4646;28;19/04/2021;Loja_RJ;4;Entrada;;;;
4649;12;19/04/2021;Loja_RJ;2;Entrada;;;;
4656;26;20/04/2021;Loja_RJ;6;Entrada;;;;
4659;31;20/04/2021;Loja_RJ;-1;Saída;;;;
4661;3;20/04/2021;Loja_RJ;3;Entrada;;;;
4663;18;20/04/2021;Loja_RJ;-4;Saída;;;;
4664;6;20/04/2021;Loja_RJ;-1;Saída;;;;
4666;6;20/04/2021;Loja_RJ;3;Entrada;;;;
4667;14;20/04/2021;Loja_RJ;-2;Saída;;;;
4668;3;20/04/2021;Loja_RJ;4;Entrada;;;;
4669;24;20/04/2021;Loja_RJ;2;Entrada;;;;
4684;20;20/04/2021;Loja_RJ;3;Entrada;;;;
4686;12;20/04/2021;Loja_RJ;6;Entrada;;;;
4689;25;20/04/2021;Loja_RJ;-2;Saída;;;;
4699;19;21/04/2021;Loja_RJ;-1;Saída;;;;
4701;12;21/04/2021;Loja_RJ;2;Entrada;;;;
4727;14;21/04/2021;Loja_RJ;-5;Saída;;;;
4728;1;21/04/2021;Loja_RJ;2;Entrada;;;;
4729;20;21/04/2021;Loja_RJ;-3;Saída;;;;
4731;23;21/04/2021;Loja_RJ;2;Entrada;;;;
4735;1;22/04/2021;Loja_RJ;2;Entrada;;;;
